timestamp,hour,day_of_week,region,weather,demand,inventory,competitor_price,actual_price
2024-03-28 01:00:00,1,3,NY,Sunny,4,44,32.38,32.28
2024-03-28 02:00:00,2,3,TX,Sunny,6,40,26.3,26.84
2024-03-28 03:00:00,3,3,NY,Cloudy,2,50,33.62,34.36
2024-03-28 04:00:00,4,3,NY,Rainy,6,45,28.72,30.03
2024-03-28 05:00:00,5,3,TX,Rainy,4,42,24.03,25.25
2024-03-28 06:00:00,6,3,TX,Sunny,3,48,25.51,25.74
2024-03-28 07:00:00,7,3,TX,Sunny,24,21,24.87,28.94
2024-03-28 08:00:00,8,3,TX,Sunny,25,25,24.23,27.59
2024-03-28 09:00:00,9,3,CA,Cloudy,24,27,29.92,33.95
2024-03-28 10:00:00,10,3,TX,Rainy,8,38,23.28,24.29
2024-03-28 11:00:00,11,3,CA,Cloudy,6,40,29.44,30.44
2024-03-28 12:00:00,12,3,CA,Rainy,6,46,28.61,30.77
2024-03-28 13:00:00,13,3,CA,Cloudy,4,42,25.92,26.69
2024-03-28 14:00:00,14,3,NY,Rainy,2,52,30.47,31.76
2024-03-28 15:00:00,15,3,CA,Sunny,6,40,25.53,25.89
2024-03-28 16:00:00,16,3,CA,Sunny,3,46,27.85,28.46
2024-03-28 17:00:00,17,3,NY,Sunny,27,21,29.96,35.27
2024-03-28 18:00:00,18,3,NY,Cloudy,32,13,30.08,38.3
2024-03-28 19:00:00,19,3,NY,Sunny,31,21,30.86,36.01
2024-03-28 20:00:00,20,3,TX,Rainy,5,43,23.67,24.51
2024-03-28 21:00:00,21,3,NY,Cloudy,5,48,27.73,29.04
2024-03-28 22:00:00,22,3,NY,Rainy,3,43,29.69,31.66
2024-03-28 23:00:00,23,3,CA,Cloudy,10,36,25.94,27.47
2024-03-29 00:00:00,0,4,NY,Rainy,6,44,29.02,30.86
2024-03-29 01:00:00,1,4,TX,Rainy,5,41,24.43,24.84
2024-03-29 02:00:00,2,4,NY,Cloudy,2,44,29.72,30.07
2024-03-29 03:00:00,3,4,TX,Cloudy,3,47,24.52,25.06
2024-03-29 04:00:00,4,4,NY,Sunny,7,43,29.8,29.63
2024-03-29 05:00:00,5,4,NY,Sunny,7,45,31.72,32.17
2024-03-29 06:00:00,6,4,NY,Rainy,1,53,31.08,32.39
2024-03-29 07:00:00,7,4,NY,Rainy,24,21,29.17,34.85
2024-03-29 08:00:00,8,4,TX,Rainy,24,21,25.95,32.09
2024-03-29 09:00:00,9,4,TX,Cloudy,27,24,27.07,32.28
2024-03-29 10:00:00,10,4,CA,Cloudy,4,49,29.46,29.84
2024-03-29 11:00:00,11,4,TX,Sunny,4,47,23.82,23.68
2024-03-29 12:00:00,12,4,NY,Rainy,5,43,29.42,30.8
2024-03-29 13:00:00,13,4,CA,Sunny,3,50,28.79,29.28
2024-03-29 14:00:00,14,4,CA,Cloudy,8,42,27.45,28.63
2024-03-29 15:00:00,15,4,CA,Cloudy,5,49,31.43,31.88
2024-03-29 16:00:00,16,4,NY,Cloudy,7,38,32.69,33.48
2024-03-29 17:00:00,17,4,TX,Sunny,32,18,23.98,29.23
2024-03-29 18:00:00,18,4,NY,Cloudy,27,27,30.0,35.48
2024-03-29 19:00:00,19,4,CA,Rainy,27,23,27.15,33.37
2024-03-29 20:00:00,20,4,NY,Sunny,8,37,32.37,33.51
2024-03-29 21:00:00,21,4,NY,Cloudy,3,49,29.43,30.3
2024-03-29 22:00:00,22,4,TX,Sunny,5,44,26.3,26.29
2024-03-29 23:00:00,23,4,TX,Sunny,5,43,24.76,24.72
2024-03-30 00:00:00,0,5,CA,Cloudy,2,52,28.99,29.4
2024-03-30 01:00:00,1,5,NY,Cloudy,4,41,31.34,32.6
2024-03-30 02:00:00,2,5,NY,Sunny,8,41,32.14,32.84
2024-03-30 03:00:00,3,5,TX,Sunny,14,31,25.45,26.25
2024-03-30 04:00:00,4,5,NY,Cloudy,5,42,30.69,31.6
2024-03-30 05:00:00,5,5,NY,Rainy,7,47,30.15,32.25
2024-03-30 06:00:00,6,5,NY,Sunny,4,41,30.28,29.82
2024-03-30 07:00:00,7,5,TX,Sunny,23,31,26.41,30.11
2024-03-30 08:00:00,8,5,CA,Rainy,28,19,26.0,32.03
2024-03-30 09:00:00,9,5,CA,Cloudy,26,20,27.51,32.1
2024-03-30 10:00:00,10,5,NY,Cloudy,4,44,28.84,29.93
2024-03-30 11:00:00,11,5,CA,Rainy,5,46,26.94,28.49
2024-03-30 12:00:00,12,5,TX,Cloudy,4,41,26.76,27.57
2024-03-30 13:00:00,13,5,TX,Cloudy,2,49,23.44,23.99
2024-03-30 14:00:00,14,5,CA,Sunny,7,43,28.25,28.03
2024-03-30 15:00:00,15,5,CA,Sunny,9,39,26.45,26.09
2024-03-30 16:00:00,16,5,NY,Sunny,7,46,30.32,29.69
2024-03-30 17:00:00,17,5,CA,Rainy,31,20,27.86,34.23
2024-03-30 18:00:00,18,5,NY,Cloudy,30,24,28.9,34.45
2024-03-30 19:00:00,19,5,NY,Cloudy,25,29,31.59,37.64
2024-03-30 20:00:00,20,5,TX,Sunny,3,46,23.8,22.87
2024-03-30 21:00:00,21,5,TX,Sunny,4,42,23.99,23.06
2024-03-30 22:00:00,22,5,TX,Rainy,6,39,22.57,23.59
2024-03-30 23:00:00,23,5,TX,Cloudy,5,41,24.55,25.54
2024-03-31 00:00:00,0,6,CA,Rainy,6,47,26.13,27.85
2024-03-31 01:00:00,1,6,TX,Cloudy,9,37,26.23,26.96
2024-03-31 02:00:00,2,6,CA,Rainy,4,45,30.82,31.51
2024-03-31 03:00:00,3,6,TX,Sunny,2,50,27.99,27.24
2024-03-31 04:00:00,4,6,CA,Rainy,7,45,30.07,32.37
2024-03-31 05:00:00,5,6,NY,Rainy,8,45,28.66,30.5
2024-03-31 06:00:00,6,6,CA,Sunny,7,41,27.88,28.58
2024-03-31 07:00:00,7,6,CA,Cloudy,25,29,27.32,32.32
2024-03-31 08:00:00,8,6,TX,Cloudy,24,27,23.46,28.5
2024-03-31 09:00:00,9,6,CA,Sunny,24,29,27.73,31.5
2024-03-31 10:00:00,10,6,NY,Rainy,4,47,30.04,31.49
2024-03-31 11:00:00,11,6,NY,Rainy,3,42,29.49,31.26
2024-03-31 12:00:00,12,6,TX,Rainy,2,48,25.57,27.47
2024-03-31 13:00:00,13,6,NY,Cloudy,8,38,29.73,29.81
2024-03-31 14:00:00,14,6,CA,Rainy,2,49,27.23,28.38
2024-03-31 15:00:00,15,6,NY,Cloudy,3,50,30.39,31.01
2024-03-31 16:00:00,16,6,TX,Rainy,10,41,26.26,27.94
2024-03-31 17:00:00,17,6,CA,Sunny,28,24,28.52,33.48
2024-03-31 18:00:00,18,6,TX,Sunny,28,18,24.87,30.07
2024-03-31 19:00:00,19,6,CA,Cloudy,32,22,28.31,34.4
2024-03-31 20:00:00,20,6,NY,Cloudy,3,46,32.96,33.78
2024-03-31 21:00:00,21,6,TX,Sunny,7,47,23.74,23.99
2024-03-31 22:00:00,22,6,TX,Sunny,6,39,25.4,25.64
2024-03-31 23:00:00,23,6,CA,Rainy,4,43,28.93,31.46
2024-04-01 00:00:00,0,0,TX,Sunny,5,40,23.84,24.4
2024-04-01 01:00:00,1,0,CA,Cloudy,4,42,27.67,27.84
2024-04-01 02:00:00,2,0,CA,Sunny,4,44,28.23,28.28
2024-04-01 03:00:00,3,0,CA,Cloudy,5,45,26.29,26.58
2024-04-01 04:00:00,4,0,CA,Cloudy,5,40,27.55,28.83
2024-04-01 05:00:00,5,0,NY,Rainy,4,49,27.66,28.33
2024-04-01 06:00:00,6,0,CA,Rainy,8,37,30.19,31.75
2024-04-01 07:00:00,7,0,TX,Rainy,25,27,22.12,26.45
2024-04-01 08:00:00,8,0,NY,Rainy,29,16,29.29,36.48
2024-04-01 09:00:00,9,0,TX,Sunny,23,22,21.98,24.96
2024-04-01 10:00:00,10,0,NY,Rainy,2,50,32.66,34.22
2024-04-01 11:00:00,11,0,CA,Sunny,6,40,30.32,31.05
2024-04-01 12:00:00,12,0,NY,Rainy,5,40,32.71,34.71
2024-04-01 13:00:00,13,0,NY,Rainy,8,43,29.59,31.59
2024-04-01 14:00:00,14,0,TX,Cloudy,4,41,26.95,28.1
2024-04-01 15:00:00,15,0,TX,Sunny,8,40,24.26,24.88
2024-04-01 16:00:00,16,0,CA,Cloudy,7,47,28.64,28.55
2024-04-01 17:00:00,17,0,NY,Rainy,28,26,30.48,37.04
2024-04-01 18:00:00,18,0,NY,Sunny,31,22,30.21,35.47
2024-04-01 19:00:00,19,0,NY,Rainy,33,21,28.61,34.86
2024-04-01 20:00:00,20,0,CA,Cloudy,7,40,28.91,30.48
2024-04-01 21:00:00,21,0,CA,Sunny,1,49,28.37,27.81
2024-04-01 22:00:00,22,0,CA,Cloudy,5,49,27.44,27.88
2024-04-01 23:00:00,23,0,CA,Rainy,5,48,29.69,31.25
2024-04-02 00:00:00,0,1,CA,Rainy,2,46,26.31,28.12
2024-04-02 01:00:00,1,1,TX,Rainy,8,39,23.44,24.72
2024-04-02 02:00:00,2,1,NY,Sunny,5,44,28.76,28.5
2024-04-02 03:00:00,3,1,NY,Cloudy,2,49,28.38,29.76
2024-04-02 04:00:00,4,1,NY,Cloudy,3,46,29.17,30.01
2024-04-02 05:00:00,5,1,NY,Rainy,6,42,30.51,31.55
2024-04-02 06:00:00,6,1,NY,Cloudy,8,37,28.79,29.73
2024-04-02 07:00:00,7,1,NY,Sunny,25,25,30.93,36.01
2024-04-02 08:00:00,8,1,NY,Rainy,27,21,31.98,39.37
2024-04-02 09:00:00,9,1,NY,Rainy,22,28,32.55,39.34
2024-04-02 10:00:00,10,1,TX,Rainy,5,45,22.5,23.93
2024-04-02 11:00:00,11,1,NY,Sunny,4,44,31.23,31.02
2024-04-02 12:00:00,12,1,TX,Rainy,5,47,25.58,26.19
2024-04-02 13:00:00,13,1,CA,Rainy,5,43,27.3,29.45
2024-04-02 14:00:00,14,1,NY,Rainy,3,46,29.71,31.23
2024-04-02 15:00:00,15,1,CA,Rainy,6,43,27.82,29.58
2024-04-02 16:00:00,16,1,CA,Cloudy,12,34,29.48,30.49
2024-04-02 17:00:00,17,1,CA,Rainy,31,21,29.29,36.07
2024-04-02 18:00:00,18,1,TX,Sunny,29,23,26.77,31.7
2024-04-02 19:00:00,19,1,CA,Rainy,29,25,26.92,32.75
2024-04-02 20:00:00,20,1,CA,Rainy,2,50,27.87,29.68
2024-04-02 21:00:00,21,1,CA,Cloudy,3,42,29.86,29.8
2024-04-02 22:00:00,22,1,NY,Rainy,7,44,30.02,31.06
2024-04-02 23:00:00,23,1,NY,Cloudy,8,39,31.95,32.56
2024-04-03 00:00:00,0,2,TX,Sunny,4,41,24.62,23.56
2024-04-03 01:00:00,1,2,TX,Cloudy,5,44,27.0,27.77
2024-04-03 02:00:00,2,2,NY,Rainy,0,48,29.18,30.08
2024-04-03 03:00:00,3,2,TX,Sunny,4,47,22.29,22.21
2024-04-03 04:00:00,4,2,NY,Rainy,5,40,30.66,32.17
2024-04-03 05:00:00,5,2,CA,Cloudy,6,39,27.96,28.42
2024-04-03 06:00:00,6,2,CA,Sunny,5,47,24.59,24.0
2024-04-03 07:00:00,7,2,TX,Sunny,25,23,24.35,28.41
2024-04-03 08:00:00,8,2,NY,Cloudy,25,28,31.26,36.9
2024-04-03 09:00:00,9,2,NY,Cloudy,27,27,29.55,35.03
2024-04-03 10:00:00,10,2,TX,Sunny,6,48,26.94,26.96
2024-04-03 11:00:00,11,2,NY,Sunny,4,45,29.22,29.27
2024-04-03 12:00:00,12,2,CA,Cloudy,3,47,27.34,27.33
2024-04-03 13:00:00,13,2,TX,Rainy,11,35,22.67,24.04
2024-04-03 14:00:00,14,2,TX,Sunny,7,40,27.52,27.58
2024-04-03 15:00:00,15,2,NY,Cloudy,2,49,32.89,33.73
2024-04-03 16:00:00,16,2,TX,Rainy,7,44,27.34,28.51
2024-04-03 17:00:00,17,2,NY,Sunny,30,20,30.77,36.25
2024-04-03 18:00:00,18,2,NY,Sunny,31,17,27.98,33.27
2024-04-03 19:00:00,19,2,NY,Cloudy,29,25,30.06,35.93
2024-04-03 20:00:00,20,2,NY,Rainy,3,45,27.46,29.65
2024-04-03 21:00:00,21,2,NY,Sunny,3,49,31.02,31.48
2024-04-03 22:00:00,22,2,TX,Rainy,10,43,23.91,25.34
2024-04-03 23:00:00,23,2,CA,Rainy,7,45,27.41,28.82
2024-04-04 00:00:00,0,3,CA,Sunny,4,48,26.54,26.84
2024-04-04 01:00:00,1,3,TX,Rainy,7,42,27.0,27.7
2024-04-04 02:00:00,2,3,TX,Sunny,7,39,24.87,24.85
2024-04-04 03:00:00,3,3,CA,Rainy,4,50,30.56,32.39
2024-04-04 04:00:00,4,3,CA,Sunny,5,41,28.52,28.14
2024-04-04 05:00:00,5,3,CA,Cloudy,7,39,30.57,31.42
2024-04-04 06:00:00,6,3,CA,Sunny,8,42,29.32,29.91
2024-04-04 07:00:00,7,3,CA,Sunny,24,30,29.12,33.6
2024-04-04 08:00:00,8,3,NY,Sunny,21,28,28.81,32.23
2024-04-04 09:00:00,9,3,TX,Rainy,25,23,22.76,27.06
2024-04-04 10:00:00,10,3,NY,Cloudy,5,43,27.92,28.38
2024-04-04 11:00:00,11,3,CA,Rainy,10,42,28.03,30.24
2024-04-04 12:00:00,12,3,CA,Rainy,5,49,27.01,28.25
2024-04-04 13:00:00,13,3,CA,Sunny,4,42,28.91,29.05
2024-04-04 14:00:00,14,3,NY,Rainy,8,41,31.16,33.05
2024-04-04 15:00:00,15,3,NY,Sunny,3,48,29.87,30.0
2024-04-04 16:00:00,16,3,CA,Cloudy,3,48,25.71,26.4
2024-04-04 17:00:00,17,3,NY,Rainy,32,20,32.24,40.61
2024-04-04 18:00:00,18,3,NY,Rainy,36,11,28.23,37.45
2024-04-04 19:00:00,19,3,CA,Rainy,29,17,29.67,36.67
2024-04-04 20:00:00,20,3,NY,Sunny,3,49,32.49,32.72
2024-04-04 21:00:00,21,3,TX,Sunny,8,45,24.97,24.04
2024-04-04 22:00:00,22,3,TX,Rainy,2,43,23.38,24.49
2024-04-04 23:00:00,23,3,TX,Rainy,8,45,24.41,25.13
2024-04-05 00:00:00,0,4,TX,Cloudy,7,45,29.4,30.06
2024-04-05 01:00:00,1,4,CA,Cloudy,4,47,28.86,30.03
2024-04-05 02:00:00,2,4,CA,Cloudy,4,48,28.29,28.02
2024-04-05 03:00:00,3,4,CA,Cloudy,3,44,27.61,27.79
2024-04-05 04:00:00,4,4,TX,Cloudy,8,38,25.07,25.88
2024-04-05 05:00:00,5,4,TX,Sunny,3,45,24.84,25.24
2024-04-05 06:00:00,6,4,NY,Cloudy,5,46,29.5,30.74
2024-04-05 07:00:00,7,4,NY,Cloudy,25,21,31.26,36.9
2024-04-05 08:00:00,8,4,TX,Rainy,23,28,26.82,31.75
2024-04-05 09:00:00,9,4,TX,Sunny,27,24,23.39,27.11
2024-04-05 10:00:00,10,4,TX,Cloudy,4,50,27.62,28.18
2024-04-05 11:00:00,11,4,TX,Cloudy,5,48,27.35,28.42
2024-04-05 12:00:00,12,4,NY,Cloudy,4,43,30.24,31.31
2024-04-05 13:00:00,13,4,TX,Rainy,4,49,28.58,30.18
2024-04-05 14:00:00,14,4,NY,Rainy,5,46,28.64,29.79
2024-04-05 15:00:00,15,4,TX,Rainy,3,49,25.1,26.16
2024-04-05 16:00:00,16,4,TX,Cloudy,3,44,27.24,27.91
2024-04-05 17:00:00,17,4,TX,Rainy,29,20,24.85,31.24
2024-04-05 18:00:00,18,4,NY,Cloudy,31,20,28.71,34.26
2024-04-05 19:00:00,19,4,NY,Sunny,30,22,30.27,35.63
2024-04-05 20:00:00,20,4,CA,Cloudy,4,46,29.33,30.37
2024-04-05 21:00:00,21,4,TX,Rainy,1,49,25.18,27.34
2024-04-05 22:00:00,22,4,CA,Sunny,5,44,29.93,30.55
2024-04-05 23:00:00,23,4,CA,Cloudy,2,46,28.84,29.26
2024-04-06 00:00:00,0,5,NY,Sunny,5,46,27.12,26.1
2024-04-06 01:00:00,1,5,NY,Sunny,5,49,29.42,29.07
2024-04-06 02:00:00,2,5,CA,Sunny,3,46,28.65,28.46
2024-04-06 03:00:00,3,5,TX,Cloudy,5,47,24.44,24.68
2024-04-06 04:00:00,4,5,NY,Rainy,5,40,28.69,29.99
2024-04-06 05:00:00,5,5,TX,Cloudy,8,44,25.84,25.81
2024-04-06 06:00:00,6,5,TX,Rainy,4,45,27.67,29.32
2024-04-06 07:00:00,7,5,CA,Cloudy,26,22,28.66,33.97
2024-04-06 08:00:00,8,5,CA,Cloudy,25,25,28.92,33.13
2024-04-06 09:00:00,9,5,CA,Cloudy,28,23,28.14,34.61
2024-04-06 10:00:00,10,5,CA,Rainy,5,42,28.88,31.14
2024-04-06 11:00:00,11,5,NY,Cloudy,2,46,28.71,29.7
2024-04-06 12:00:00,12,5,NY,Sunny,3,48,31.08,31.13
2024-04-06 13:00:00,13,5,CA,Cloudy,8,43,28.3,29.0
2024-04-06 14:00:00,14,5,NY,Sunny,9,38,30.56,31.1
2024-04-06 15:00:00,15,5,CA,Rainy,1,52,29.37,31.13
2024-04-06 16:00:00,16,5,TX,Rainy,2,45,23.18,23.81
2024-04-06 17:00:00,17,5,TX,Cloudy,28,24,24.65,29.46
2024-04-06 18:00:00,18,5,TX,Cloudy,31,21,25.76,30.94
2024-04-06 19:00:00,19,5,CA,Cloudy,32,15,28.71,35.87
2024-04-06 20:00:00,20,5,TX,Sunny,6,45,23.13,23.98
2024-04-06 21:00:00,21,5,NY,Rainy,8,39,29.06,30.13
2024-04-06 22:00:00,22,5,TX,Sunny,5,41,24.92,25.35
2024-04-06 23:00:00,23,5,TX,Sunny,8,43,26.14,26.48
2024-04-07 00:00:00,0,6,TX,Cloudy,4,48,26.09,27.22
2024-04-07 01:00:00,1,6,NY,Cloudy,4,49,32.12,32.99
2024-04-07 02:00:00,2,6,CA,Sunny,8,37,29.25,29.45
2024-04-07 03:00:00,3,6,NY,Sunny,6,47,33.19,33.35
2024-04-07 04:00:00,4,6,CA,Cloudy,11,35,27.67,27.97
2024-04-07 05:00:00,5,6,CA,Cloudy,2,45,29.87,30.39
2024-04-07 06:00:00,6,6,TX,Sunny,5,47,22.84,23.29
2024-04-07 07:00:00,7,6,CA,Cloudy,23,23,28.79,34.14
2024-04-07 08:00:00,8,6,NY,Cloudy,28,23,30.15,35.7
2024-04-07 09:00:00,9,6,NY,Sunny,24,28,29.75,34.82
2024-04-07 10:00:00,10,6,CA,Sunny,7,47,27.88,28.01
2024-04-07 11:00:00,11,6,TX,Rainy,9,40,24.9,26.91
2024-04-07 12:00:00,12,6,TX,Sunny,6,41,25.49,25.0
2024-04-07 13:00:00,13,6,NY,Cloudy,4,49,29.76,30.71
2024-04-07 14:00:00,14,6,TX,Sunny,2,50,26.33,26.41
2024-04-07 15:00:00,15,6,CA,Sunny,7,40,26.09,26.16
2024-04-07 16:00:00,16,6,CA,Sunny,9,43,28.54,29.12
2024-04-07 17:00:00,17,6,NY,Rainy,29,18,30.55,38.07
2024-04-07 18:00:00,18,6,CA,Rainy,32,18,27.76,34.98
2024-04-07 19:00:00,19,6,NY,Cloudy,32,13,30.78,38.75
2024-04-07 20:00:00,20,6,CA,Rainy,4,44,25.6,26.7
2024-04-07 21:00:00,21,6,NY,Sunny,3,49,29.89,30.86
2024-04-07 22:00:00,22,6,TX,Rainy,3,47,24.4,26.46
2024-04-07 23:00:00,23,6,CA,Sunny,6,43,29.19,29.36
2024-04-08 00:00:00,0,0,CA,Rainy,3,47,28.81,30.59
2024-04-08 01:00:00,1,0,NY,Rainy,4,47,30.71,32.0
2024-04-08 02:00:00,2,0,NY,Rainy,5,40,31.04,32.14
2024-04-08 03:00:00,3,0,CA,Sunny,5,42,25.25,25.69
2024-04-08 04:00:00,4,0,NY,Rainy,9,36,30.6,33.25
2024-04-08 05:00:00,5,0,CA,Sunny,2,51,29.98,29.9
2024-04-08 06:00:00,6,0,TX,Sunny,3,45,25.26,25.49
2024-04-08 07:00:00,7,0,NY,Cloudy,25,21,29.86,34.96
2024-04-08 08:00:00,8,0,CA,Rainy,27,22,28.01,33.49
2024-04-08 09:00:00,9,0,TX,Cloudy,22,24,24.77,28.78
2024-04-08 10:00:00,10,0,TX,Cloudy,2,49,25.19,25.72
2024-04-08 11:00:00,11,0,CA,Sunny,7,41,27.44,28.16
2024-04-08 12:00:00,12,0,NY,Rainy,0,49,32.97,34.0
2024-04-08 13:00:00,13,0,CA,Sunny,6,47,27.89,27.55
2024-04-08 14:00:00,14,0,TX,Sunny,4,42,26.22,25.82
2024-04-08 15:00:00,15,0,CA,Rainy,4,45,27.77,29.95
2024-04-08 16:00:00,16,0,NY,Sunny,9,39,29.86,31.02
2024-04-08 17:00:00,17,0,TX,Rainy,31,16,26.16,33.92
2024-04-08 18:00:00,18,0,CA,Rainy,32,13,28.42,37.24
2024-04-08 19:00:00,19,0,NY,Sunny,34,16,30.09,36.55
2024-04-08 20:00:00,20,0,TX,Sunny,7,44,24.64,24.82
2024-04-08 21:00:00,21,0,NY,Cloudy,6,39,30.32,31.52
2024-04-08 22:00:00,22,0,TX,Sunny,5,45,25.18,25.23
2024-04-08 23:00:00,23,0,CA,Rainy,5,40,26.89,29.17
2024-04-09 00:00:00,0,1,NY,Cloudy,2,48,30.71,31.67
2024-04-09 01:00:00,1,1,TX,Rainy,3,45,25.94,27.18
2024-04-09 02:00:00,2,1,NY,Cloudy,4,46,31.62,32.09
2024-04-09 03:00:00,3,1,NY,Sunny,6,39,30.61,30.92
2024-04-09 04:00:00,4,1,CA,Sunny,4,41,27.87,27.94
2024-04-09 05:00:00,5,1,NY,Sunny,6,41,28.37,28.91
2024-04-09 06:00:00,6,1,TX,Rainy,6,44,24.23,25.75
2024-04-09 07:00:00,7,1,TX,Cloudy,26,21,25.65,30.54
2024-04-09 08:00:00,8,1,TX,Rainy,21,30,23.94,29.77
2024-04-09 09:00:00,9,1,TX,Cloudy,24,24,21.71,25.94
2024-04-09 10:00:00,10,1,CA,Sunny,3,50,29.36,29.73
2024-04-09 11:00:00,11,1,NY,Rainy,5,46,30.03,31.38
2024-04-09 12:00:00,12,1,CA,Sunny,11,37,27.75,27.26
2024-04-09 13:00:00,13,1,NY,Rainy,8,45,29.21,32.41
2024-04-09 14:00:00,14,1,NY,Sunny,4,45,30.3,30.31
2024-04-09 15:00:00,15,1,NY,Rainy,6,42,29.93,31.01
2024-04-09 16:00:00,16,1,CA,Rainy,4,42,27.31,28.74
2024-04-09 17:00:00,17,1,NY,Cloudy,32,21,31.66,38.37
2024-04-09 18:00:00,18,1,CA,Sunny,27,27,26.09,30.32
2024-04-09 19:00:00,19,1,TX,Cloudy,27,25,22.27,25.6
2024-04-09 20:00:00,20,1,TX,Cloudy,4,46,26.48,25.47
2024-04-09 21:00:00,21,1,NY,Sunny,10,35,30.35,31.43
2024-04-09 22:00:00,22,1,CA,Rainy,9,43,26.88,29.3
2024-04-09 23:00:00,23,1,TX,Cloudy,5,43,23.81,25.13
2024-04-10 00:00:00,0,2,CA,Sunny,2,43,27.99,28.0
2024-04-10 01:00:00,1,2,CA,Rainy,3,44,28.41,29.42
2024-04-10 02:00:00,2,2,NY,Cloudy,6,44,31.48,32.7
2024-04-10 03:00:00,3,2,TX,Cloudy,6,40,25.89,26.67
2024-04-10 04:00:00,4,2,NY,Cloudy,8,44,29.45,30.57
2024-04-10 05:00:00,5,2,NY,Rainy,3,46,29.99,31.63
2024-04-10 06:00:00,6,2,TX,Cloudy,9,40,25.76,26.14
2024-04-10 07:00:00,7,2,TX,Rainy,23,22,27.28,33.32
2024-04-10 08:00:00,8,2,CA,Cloudy,25,28,28.35,33.22
2024-04-10 09:00:00,9,2,TX,Sunny,24,22,25.44,29.08
2024-04-10 10:00:00,10,2,CA,Cloudy,6,47,27.26,27.91
2024-04-10 11:00:00,11,2,CA,Sunny,5,49,27.83,28.16
2024-04-10 12:00:00,12,2,CA,Sunny,7,47,28.54,28.48
2024-04-10 13:00:00,13,2,TX,Sunny,4,41,25.06,25.95
2024-04-10 14:00:00,14,2,NY,Rainy,5,49,30.04,31.06
2024-04-10 15:00:00,15,2,CA,Sunny,6,46,26.06,25.2
2024-04-10 16:00:00,16,2,NY,Cloudy,5,42,30.22,31.2
2024-04-10 17:00:00,17,2,NY,Rainy,33,14,31.93,40.36
2024-04-10 18:00:00,18,2,TX,Sunny,28,23,27.07,31.75
2024-04-10 19:00:00,19,2,NY,Rainy,28,23,31.97,39.51
2024-04-10 20:00:00,20,2,NY,Rainy,2,49,28.13,29.31
2024-04-10 21:00:00,21,2,TX,Rainy,5,46,26.5,28.54
2024-04-10 22:00:00,22,2,CA,Cloudy,6,41,29.23,29.44
2024-04-10 23:00:00,23,2,NY,Sunny,7,45,33.05,33.59
2024-04-11 00:00:00,0,3,TX,Rainy,4,41,25.64,25.77
2024-04-11 01:00:00,1,3,NY,Rainy,3,44,30.51,32.06
2024-04-11 02:00:00,2,3,NY,Rainy,7,45,30.41,32.13
2024-04-11 03:00:00,3,3,CA,Sunny,6,40,31.37,31.73
2024-04-11 04:00:00,4,3,NY,Rainy,11,40,29.75,31.76
2024-04-11 05:00:00,5,3,TX,Rainy,10,38,26.69,29.43
2024-04-11 06:00:00,6,3,NY,Cloudy,7,43,29.45,31.04
2024-04-11 07:00:00,7,3,CA,Sunny,30,23,27.97,32.09
2024-04-11 08:00:00,8,3,CA,Cloudy,24,28,27.82,32.71
2024-04-11 09:00:00,9,3,TX,Sunny,26,22,23.89,27.43
2024-04-11 10:00:00,10,3,CA,Sunny,4,47,29.58,30.42
2024-04-11 11:00:00,11,3,NY,Sunny,8,39,32.2,32.75
2024-04-11 12:00:00,12,3,CA,Cloudy,8,45,29.88,30.67
2024-04-11 13:00:00,13,3,TX,Cloudy,6,40,25.39,26.9
2024-04-11 14:00:00,14,3,CA,Cloudy,9,41,30.1,31.58
2024-04-11 15:00:00,15,3,CA,Cloudy,2,47,26.18,26.63
2024-04-11 16:00:00,16,3,CA,Rainy,4,44,30.04,31.6
2024-04-11 17:00:00,17,3,TX,Rainy,27,19,26.85,33.52
2024-04-11 18:00:00,18,3,CA,Rainy,30,23,29.56,36.22
2024-04-11 19:00:00,19,3,CA,Sunny,35,14,28.9,34.95
2024-04-11 20:00:00,20,3,NY,Rainy,8,37,31.43,33.14
2024-04-11 21:00:00,21,3,TX,Sunny,2,47,25.41,25.64
2024-04-11 22:00:00,22,3,CA,Cloudy,4,47,28.62,29.47
2024-04-11 23:00:00,23,3,TX,Sunny,4,43,24.91,24.24
2024-04-12 00:00:00,0,4,CA,Sunny,2,49,27.82,27.7
2024-04-12 01:00:00,1,4,CA,Rainy,6,44,26.77,27.89
2024-04-12 02:00:00,2,4,CA,Cloudy,7,44,25.95,27.41
2024-04-12 03:00:00,3,4,NY,Cloudy,4,49,33.14,33.97
2024-04-12 04:00:00,4,4,NY,Rainy,3,43,29.01,30.81
2024-04-12 05:00:00,5,4,NY,Cloudy,5,41,28.93,29.3
2024-04-12 06:00:00,6,4,TX,Cloudy,7,38,26.88,28.01
2024-04-12 07:00:00,7,4,TX,Cloudy,21,25,28.84,33.32
2024-04-12 08:00:00,8,4,NY,Rainy,27,20,31.95,39.23
2024-04-12 09:00:00,9,4,TX,Cloudy,28,23,25.85,30.14
2024-04-12 10:00:00,10,4,CA,Sunny,3,44,26.85,27.11
2024-04-12 11:00:00,11,4,CA,Sunny,4,48,30.3,29.12
2024-04-12 12:00:00,12,4,CA,Cloudy,7,40,28.2,30.39
2024-04-12 13:00:00,13,4,NY,Rainy,6,40,27.49,29.53
2024-04-12 14:00:00,14,4,TX,Rainy,8,46,24.56,25.86
